id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,token drift,39,19,27,40,107,hold,baseline,monotonic-signal,raise-signal
m002,g002,grammar width,37,7,18,39,122,watch,edge,drag-penalty,drop-slack
m003,g003,label quality,44,55,43,28,87,hold,recovery,confidence-floor,raise-drag
m004,g004,error locality,95,41,5,72,473,ship,negative,lane-boundary,lower-confidence
m005,g005,token drift,89,37,33,32,293,ship,baseline,monotonic-signal,raise-signal
m006,g006,grammar width,32,26,27,53,99,hold,edge,drag-penalty,drop-slack
m007,g007,label quality,99,75,33,68,407,ship,recovery,confidence-floor,raise-drag
m008,g008,error locality,92,26,27,67,353,ship,negative,lane-boundary,lower-confidence
m009,g009,token drift,57,74,8,47,317,ship,baseline,monotonic-signal,raise-signal
m010,g010,grammar width,74,20,42,78,226,ship,edge,drag-penalty,drop-slack
m011,g011,label quality,90,47,46,98,321,ship,recovery,confidence-floor,raise-drag
m012,g012,error locality,102,57,18,57,450,ship,negative,lane-boundary,lower-confidence
m013,g013,token drift,76,30,42,60,226,ship,baseline,monotonic-signal,raise-signal
m014,g014,grammar width,53,8,23,60,188,ship,edge,drag-penalty,drop-slack
m015,g015,label quality,50,16,43,21,65,hold,recovery,confidence-floor,raise-drag
m016,g016,error locality,96,52,23,36,380,ship,negative,lane-boundary,lower-confidence
m017,g017,token drift,87,37,18,68,381,ship,baseline,monotonic-signal,raise-signal
m018,g018,grammar width,117,21,38,82,419,ship,edge,drag-penalty,drop-slack
m019,g019,label quality,96,32,14,50,410,ship,recovery,confidence-floor,raise-drag
m020,g020,error locality,89,70,14,26,396,ship,negative,lane-boundary,lower-confidence
m021,g021,token drift,98,56,40,38,326,ship,baseline,monotonic-signal,raise-signal
m022,g022,grammar width,92,6,34,27,265,ship,edge,drag-penalty,drop-slack
m023,g023,label quality,53,70,39,84,210,ship,recovery,confidence-floor,raise-drag
m024,g024,error locality,81,64,12,18,358,ship,negative,lane-boundary,lower-confidence
m025,g025,token drift,64,60,45,52,188,ship,baseline,monotonic-signal,raise-signal
m026,g026,grammar width,45,18,21,67,181,ship,edge,drag-penalty,drop-slack
m027,g027,label quality,88,16,39,79,291,ship,recovery,confidence-floor,raise-drag
m028,g028,error locality,69,47,18,33,284,ship,negative,lane-boundary,lower-confidence
m029,g029,token drift,72,30,12,77,347,ship,baseline,monotonic-signal,raise-signal
m030,g030,grammar width,107,13,11,97,494,ship,edge,drag-penalty,drop-slack
m031,g031,label quality,89,23,19,69,372,ship,recovery,confidence-floor,raise-drag
m032,g032,error locality,71,60,35,46,250,ship,negative,lane-boundary,lower-confidence
m033,g033,token drift,87,46,27,59,345,ship,baseline,monotonic-signal,raise-signal
m034,g034,grammar width,85,31,24,20,295,ship,edge,drag-penalty,drop-slack
m035,g035,label quality,48,42,52,48,74,hold,recovery,confidence-floor,raise-drag
m036,g036,error locality,33,10,27,54,88,hold,negative,lane-boundary,lower-confidence
m037,g037,token drift,82,31,8,81,408,ship,baseline,monotonic-signal,raise-signal
m038,g038,grammar width,52,0,21,49,173,ship,edge,drag-penalty,drop-slack
m039,g039,label quality,45,36,15,38,194,ship,recovery,confidence-floor,raise-drag
m040,g040,error locality,89,52,45,24,252,ship,negative,lane-boundary,lower-confidence
m041,g041,token drift,124,62,23,26,492,ship,baseline,monotonic-signal,raise-signal
m042,g042,grammar width,43,24,34,83,143,watch,edge,drag-penalty,drop-slack
m043,g043,label quality,55,24,48,30,82,hold,recovery,confidence-floor,raise-drag
